,362,363,364,367,371,372,373,376,378,360,369,361,370,11,53,55,77,95,191,233,235,257,275,7,8,50,51,52,187,188,230,231,232
362,inf,0.7069913888374679,0.15063401900255818,0.3140969909692559,0.04055928000221271,-0.009827437463448144,0.28975015464080317,-0.18373924901773336,0.28303858300812035,0.3472144935649362,0.08740311375764456,0.3807509077977961,0.5984197453800056,0.37888891547732506,0.05735188150021893,0.3532365994113246,0.42715223247484363,0.25830549891626425,0.004234424612962506,-0.06920397851626328,0.14844084633229238,0.1264012876771232,-0.019753730191916775,0.12882945751496058,0.06279291663411803,0.14762142409634654,0.3857594774053389,0.02475719006066419,-0.10021176159396931,0.03629355403132897,-0.0111110657562068,0.0954273176294986,-0.10855133199255514
363,0.7069913888374679,inf,0.029505526028911096,0.3821502583809717,0.0562165712690756,-0.09203754202147728,0.12846161608242856,0.013978131082952728,0.17734290803565098,0.24105993637397036,0.022121995076459604,0.1288582563981429,0.4221442272257395,0.18606003234297114,0.13235210265505623,0.2357707610231333,0.302672155449204,0.04737606375164016,-0.16039665157932168,-0.0715620047028366,0.12292979824354723,0.04121635452822317,-0.12954781440072125,0.039609045675939474,-0.013010904721683599,-0.014916937212346867,0.16426371823904584,0.035416013155840434,-0.12619665603743777,0.02426229622475096,-0.0009476315751703195,0.06732957121351316,-0.08068902751807706
364,0.15063401900255818,0.029505526028911096,inf,0.31553045717845357,-0.07575924218568063,0.6125197661074367,0.3862131749554563,-0.15595457798174656,0.44997442300549023,0.335489684092423,0.01342098150228671,0.16989838031198234,-0.016584538537253758,0.038656664451933574,-0.060378692852467365,0.12078719976711422,-0.10111629989491154,-0.2013062382094651,-0.12213813437460261,-0.2326546760922321,0.07155304978478588,-0.1954572319765239,-0.20041816220726405,-0.1445186180099319,-0.08376702298341074,-0.15173759297583964,-0.11965157309928937,-0.17716906062564178,-0.1776213061927759,-0.05626158969807692,-0.012126833697585269,-0.1476719841197205,-0.14171887614948445
367,0.3140969909692559,0.3821502583809717,0.31553045717845357,inf,0.19033704182778508,0.17979034726206314,0.28972002979262945,-0.08464586212810755,0.1049806108499655,-0.014282726346995131,-0.27173610275604976,-0.10128832490639837,0.16064821698082915,0.06949525911800745,-0.02779250697816291,0.26395165411865595,0.02764644110510967,-0.1549980669966976,-0.2584576501373254,-0.19390639001163432,0.10908547596860496,-0.1566666601543303,-0.2148323534888715,-0.06962526197065497,-0.1274920368763127,-0.16696418428353357,-0.0016086978376089755,-0.11248249564128923,-0.14672118435303286,-0.13901540509469545,-0.16868274829616844,-0.17111550685088836,-0.1913633171396149
371,0.04055928000221271,0.0562165712690756,-0.07575924218568063,0.19033704182778508,inf,0.0119047136809501,0.15703574655348954,-0.03378528371622985,-0.21787608784282217,-0.2303906606607512,-0.12767633478680157,-0.06364120189185406,0.24527097458504832,0.016048897498032528,0.025562244801505336,0.17252604868804883,0.029022485300385082,0.07237207363570224,0.08720931862077373,0.11942348331851482,0.1664516922492919,-0.01727573903341029,0.08353517901668468,0.12226991465235235,0.07963764424653597,0.07881302471142286,0.07225438528401554,0.19085638674233768,0.13542252808243582,0.025940853081357747,-0.07039297756069679,-0.07374995081523641,0.015057518822129974
372,-0.009827437463448144,-0.09203754202147728,0.6125197661074367,0.17979034726206314,0.0119047136809501,inf,0.48241240794937174,-0.172488734162915,0.3594298140722133,-0.027446618795563593,0.01229684560465312,0.10312074207420943,-0.17105263696687747,-0.20066639119603338,-0.020728471292478914,0.035527353716056025,-0.07608004824404054,-0.11361323563044286,-0.10855097633087411,-0.07060230219722376,0.18385209082257659,-0.032944012625453954,-0.07760007162758994,-0.055382199218460444,-0.036303722866273785,-0.036982596955020534,-0.015970972066109385,-0.13584491145214306,0.02766604232088206,-0.060128525972196964,0.056106575517342244,-0.0861254113121265,-0.09561603322125518
373,0.28975015464080317,0.12846161608242856,0.3862131749554563,0.28972002979262945,0.15703574655348954,0.48241240794937174,inf,-0.16380303141777625,0.2633770558063242,0.11946752099459843,0.019872415598108373,0.2792865926457806,0.25242403528778096,-0.029686090017633594,0.14180107461039007,0.147479394134822,0.06013860926836239,0.030365103227439495,-0.10221909732704924,0.061801734356500916,0.29174084154970265,0.03641792810230352,-0.018294734287990964,0.10247823752431766,0.04401591804635103,0.03358428246457393,0.1146949798566323,-0.046171111927523344,0.03456701671781649,-0.007042589434691768,0.15909325503162752,0.1261481670391823,-0.014636020240306831
376,-0.18373924901773336,0.013978131082952728,-0.15595457798174656,-0.08464586212810755,-0.03378528371622985,-0.172488734162915,-0.16380303141777625,inf,-0.014322904279560159,-0.015441116626865849,-0.0794589455162695,-0.14764172752879345,0.0026994928643509475,-0.11723805804407259,-0.043734327117001495,-0.18536730293647377,-0.004747593986839545,-0.04179118802042548,0.12095636636345887,0.13974297697943006,-0.06490033473143818,0.05274292750557644,0.060492237567532824,0.07334312726139619,0.09113060664937228,0.06265502275504038,-0.0010250154040364393,0.21132807457564276,0.10464011694888561,0.15392105547936233,0.09620510184957587,0.16939729348865354,0.21459164045612403
378,0.28303858300812035,0.17734290803565098,0.44997442300549023,0.1049806108499655,-0.21787608784282217,0.3594298140722133,0.2633770558063242,-0.014322904279560159,inf,0.703327016674375,0.2080419574134381,0.31795078576339664,0.02199912646199325,0.08434292544699955,0.05956890360046878,-0.017454650243564105,0.014224949442695119,-0.04041161646501979,-0.040757524378368847,-0.08470449142164646,0.032286604391424174,-0.15779439340396778,-0.12665737689277198,-0.03915507194158611,-0.010136039402418964,-0.09200094906617477,-0.09662603354218369,-0.10821785033329628,-0.1103283576949086,0.004078236150259854,0.05008811880247518,-0.004998884247182691,0.020408159789655513
360,0.3472144935649362,0.24105993637397036,0.335489684092423,-0.014282726346995131,-0.2303906606607512,-0.027446618795563593,0.11946752099459843,-0.015441116626865849,0.703327016674375,inf,0.3870536801089473,0.4764270984192137,0.16508463734231715,0.23888036808281407,0.05924557386324654,-0.005962991966627507,0.0036972446676072344,0.08899443344478294,-0.04485108997775011,-0.08353528329975796,-0.0807722644286175,-0.23210807446174198,-0.15724469558845533,-0.07008083184365228,-0.043542704663416386,-0.12281593634092615,-0.13394480087393734,-0.11814212305782917,-0.17312110641668138,0.025378065067758134,0.04585254201017835,0.06063834675622142,-0.012101776305222894
369,0.08740311375764456,0.022121995076459604,0.01342098150228671,-0.27173610275604976,-0.12767633478680157,0.01229684560465312,0.019872415598108373,-0.0794589455162695,0.2080419574134381,0.3870536801089473,inf,0.6382812725589259,0.13353896883215627,0.012893242979770375,-0.08209236847992818,-0.12268681732826295,-0.10966544064314061,0.1250099385130399,-0.1314634973874072,-0.10318456374504006,-0.2083538860954956,-0.19002848526139285,-0.12800792827502558,-0.20164054210913573,-0.2191635465434317,-0.211134407221226,-0.275172173701058,-0.2295345063515851,-0.1876036935025023,-0.22015832093609547,-0.11820071512561003,-0.08936673432177378,-0.1537618906541517
361,0.3807509077977961,0.1288582563981429,0.16989838031198234,-0.10128832490639837,-0.06364120189185406,0.10312074207420943,0.2792865926457806,-0.14764172752879345,0.31795078576339664,0.4764270984192137,0.6382812725589259,inf,0.3774017353654331,0.17270572218659988,0.12152799814970926,0.009347369703371737,-0.05652810624311776,0.3670611998829319,-0.020260839368215874,0.06372711582010497,-0.07542295085022693,-0.07389791939234104,-0.003841880553193755,-0.010411841994092277,-0.058002868102313275,-0.029805509220369626,-0.023605596992167237,-0.1776332586410398,-0.11514718048538984,-0.09085073062098799,-0.022279415620376827,-0.0028305706324798174,-0.11189252750387911
370,0.5984197453800056,0.4221442272257395,-0.016584538537253758,0.16064821698082915,0.24527097458504832,-0.17105263696687747,0.25242403528778096,0.0026994928643509475,0.02199912646199325,0.16508463734231715,0.13353896883215627,0.3774017353654331,inf,0.23390417113099143,-0.03729321175739961,0.06170099789548243,0.10421700769994735,0.3756684494755131,0.17514959329189317,0.20252347753301367,0.11174759093312467,0.12201520980755376,0.11577967356560913,0.16068811871184305,0.09084334516609406,0.16767036575548025,0.28371913999101517,0.17869082246431972,0.020907057314946607,0.14640521836124887,0.029771317112862294,0.2447045958732386,-0.011629375300716028
11,0.37888891547732506,0.18606003234297114,0.038656664451933574,0.06949525911800745,0.016048897498032528,-0.20066639119603338,-0.029686090017633594,-0.11723805804407259,0.08434292544699955,0.23888036808281407,0.012893242979770375,0.17270572218659988,0.23390417113099143,inf,0.08389134062435205,0.5326931238027847,0.43901667171585546,0.4076032946520635,0.18834455600301186,0.042660715522176415,0.19339287958408227,0.15948365579124266,0.14196568935392279,0.22178570610973516,0.24978827072924883,0.31776865505273105,0.4038309787598339,0.16173947954616713,0.029532965338462745,0.16715882064087986,0.13009740267073816,0.05162452923757727,0.06531544269763807
53,0.05735188150021893,0.13235210265505623,-0.060378692852467365,-0.02779250697816291,0.025562244801505336,-0.020728471292478914,0.14180107461039007,-0.043734327117001495,0.05956890360046878,0.05924557386324654,-0.08209236847992818,0.12152799814970926,-0.03729321175739961,0.08389134062435205,inf,0.27030441141375816,0.3044197799810009,0.2508425648959094,0.2073424597112718,0.3593687996173279,0.34221798434782313,0.3801764033873217,0.2203614102805763,0.3315493842039562,0.31379748792530515,0.12492556000901309,0.1530605292781006,0.18031872455850712,0.22238128980927732,0.20258996540538513,0.33960128982082766,0.20469622842783322,0.11815011786595603
55,0.3532365994113246,0.2357707610231333,0.12078719976711422,0.26395165411865595,0.17252604868804883,0.035527353716056025,0.147479394134822,-0.18536730293647377,-0.017454650243564105,-0.005962991966627507,-0.12268681732826295,0.009347369703371737,0.06170099789548243,0.5326931238027847,0.27030441141375816,inf,0.5966522784508578,0.13131332863575446,-0.0075222944380925775,-0.011015429429250625,0.5579638035790869,0.212494912745506,0.08181660695475322,0.4178081755521128,0.36299184312474925,0.3082554858602555,0.36006235515111235,0.23562144455140552,0.204313258906686,0.18730042708682768,0.150975579032784,0.03735582618597088,0.10680126462516597
